180305-15:30:47 login login successful 
180305-15:30:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:30 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:30 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:30 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:30 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:30 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:30 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:31 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:31 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:31 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:31 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:31 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:31 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:32 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:32 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:32 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:32 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:32 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:32 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:33 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:33 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:34 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:34 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:34 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:35 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:35 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:36 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:37 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:37 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:39 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:39 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:39 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:39 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:39 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:39 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:40 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:40 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:40 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:40 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:41 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:41 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:41 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:41 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:18:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:18:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-16:52:51 login login successful 
180305-16:52:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:58 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:58 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:58 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:58 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:52:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:52:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:53:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:53:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:53:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:03 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:03 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:03 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:03 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:53:04 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:53:04 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:53:04 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:04 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:53:05 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:05 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:05 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:05 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:05 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:05 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:05 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:06 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:06 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:53:06 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:06 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:53:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:53:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:53:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:53:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.32.119', 80) 
180305-16:53:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-16:53:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:51 login login successful 
180305-17:18:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:58 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:58 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:58 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:18:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:18:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:19:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
180305-17:19:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:19:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.112', 80) 
180305-17:19:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'152.195.14.89', 80) 
