180305-15:33:02 login login successful 
180305-15:33:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:36:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'131.153.42.229', 80) 
180306-01:36:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'185.127.18.225', 80) 
180306-01:36:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:36:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-01:36:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:36:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-01:37:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-01:37:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-01:37:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-01:37:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:37:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:37:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:37:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'72.21.81.253', 80) 
180306-01:37:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-01:37:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-01:37:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:37:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:37:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:37:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-01:37:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:37:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'72.21.81.253', 80) 
180306-01:37:03 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-01:37:03 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-01:37:04 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-01:37:04 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:37:04 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-01:37:05 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:37:05 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-01:37:05 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-01:37:06 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:37:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-01:37:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:37:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-01:37:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:37:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:37:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:37:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:37:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'31.220.24.95', 80) 
180306-01:37:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-01:37:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:37:48 login login successful 
180306-01:37:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-01:37:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:37:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:37:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:37:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:37:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:37:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:37:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:37:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.122', 80) 
180306-01:37:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:37:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-01:45:41 login login successful 
180306-01:45:41 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.130', 80) 
180306-01:45:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:45:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:45:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.130', 80) 
180306-01:45:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:45:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-01:45:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:45:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:45:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:45:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-01:45:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:45:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:45:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:45:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:45:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:45:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-01:45:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:45:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:45:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:45:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:45:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:45:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:45:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:45:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:45:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:45:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:45:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.130', 80) 
180306-01:45:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:45:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'34.195.127.96', 80) 
180306-01:45:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:45:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:45:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-01:45:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:45:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.54.152.232', 443) 
180306-01:45:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:45:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:45:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:45:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.130', 80) 
180306-01:45:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:45:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-01:45:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:45:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-01:45:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-01:45:59 login login successful 
180306-01:45:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.130', 80) 
180306-01:46:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-01:46:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.130', 80) 
180306-01:46:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-01:46:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-01:46:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-01:46:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-01:46:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-02:43:40 login login successful 
180306-02:43:40 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.122', 80) 
180306-02:43:41 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-02:43:41 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.6.110', 80) 
180306-02:43:41 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-02:43:41 direct_request ori:(u'0.0.0.0', 0), dest:(u'23.235.244.224', 80) 
180306-02:43:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-02:43:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'185.127.18.225', 80) 
180306-02:43:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-02:43:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-02:43:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-02:43:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-02:43:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.122', 80) 
180306-02:43:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-02:43:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-02:43:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.6.110', 80) 
180306-02:43:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-02:43:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-02:43:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'23.235.244.224', 80) 
180306-02:43:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-02:43:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'185.127.18.225', 80) 
180306-02:43:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-02:43:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-02:43:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-02:43:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-02:43:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-02:43:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-02:43:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-02:43:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-02:44:19 login login successful 
180306-03:00:43 login login successful 
180306-03:00:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-03:00:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.130', 80) 
180306-03:00:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-03:00:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'31.220.24.95', 80) 
180306-03:00:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-03:00:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:00:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:00:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:00:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.130', 80) 
180306-03:00:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.130', 80) 
180306-03:00:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:00:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:00:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:00:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-03:00:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-03:00:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:00:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'131.153.42.229', 80) 
180306-03:00:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:00:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:00:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:00:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'185.127.18.225', 80) 
180306-03:00:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:00:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:00:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:00:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:00:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:00:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:00:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:00:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:00:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.130', 80) 
180306-03:00:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:00:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:00:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-03:00:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:00:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:00:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:00:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:01:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:34:48 login login successful 
180306-03:34:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:34:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.113', 80) 
180306-03:34:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:34:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:34:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.2', 80) 
180306-03:34:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:34:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:34:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:34:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:34:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-03:34:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.70.153.176', 80) 
180306-03:34:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-03:34:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.2', 80) 
180306-03:34:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.2', 80) 
180306-03:34:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.2', 80) 
180306-03:34:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:34:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-03:34:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:34:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:34:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:34:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:34:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.54.152.232', 443) 
180306-03:34:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:34:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'23.235.244.212', 80) 
180306-03:34:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-03:34:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:34:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'72.21.81.253', 80) 
180306-03:34:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-03:34:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:34:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.2', 80) 
180306-03:34:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-03:34:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-03:34:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:34:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:34:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:34:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:34:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:34:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-03:34:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:34:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-03:34:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-03:34:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:34:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'185.127.18.225', 80) 
180306-03:34:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'23.235.244.212', 80) 
180306-03:34:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:34:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:34:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.2', 80) 
180306-03:34:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:34:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-03:34:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'23.235.244.212', 80) 
180306-03:34:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'185.127.18.225', 80) 
180306-03:34:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:34:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:34:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-03:34:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'205.147.93.132', 80) 
180306-03:34:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:34:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:34:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:34:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-03:34:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:34:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-03:34:58 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:34:58 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:34:58 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:34:58 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-03:34:58 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:34:58 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:34:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:34:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:34:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'72.21.81.253', 80) 
180306-03:34:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:35:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-03:35:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:35:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:35:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-03:35:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:35:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-03:35:08 login login successful 
180306-03:35:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.2', 80) 
180306-03:35:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-03:35:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-03:35:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-04:35:08 login login successful 
180306-04:35:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-04:35:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.113', 80) 
180306-04:35:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.113', 80) 
180306-04:35:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-04:35:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-04:35:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-04:35:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-04:35:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-04:35:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-04:35:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-04:35:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-04:35:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-04:35:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-04:35:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-04:35:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-04:35:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-04:35:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-04:35:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-04:35:14 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.113', 80) 
180306-04:35:14 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-04:35:16 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-04:35:16 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-04:35:16 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-04:35:16 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-04:35:16 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.113', 80) 
180306-04:35:16 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-04:35:17 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-04:35:17 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.84.64.113', 80) 
180306-04:35:17 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-04:35:17 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-04:35:17 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-04:35:17 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
